lat,lng,Low,High
42.2485,-84.4234,"1,600","2,559"
30.5425,-88.6358,"1,600","2,559"
34.134,-83.5665,"1,600","2,559"
37.7851,-89.3821,"1,600","2,559"
34.7795,-85.9993,"1,600","2,559"
30.7954,-85.2155,"1,600","2,559"
38.9064,-86.0375,"1,600","2,559"
35.2876,-83.1408,"1,600","2,559"
39.0197,-82.6184,"1,600","2,559"
38.8345,-81.6748,"1,600","2,559"
34.588,-99.4148,"1,600","2,559"
44.3192,-90.8053,"1,600","2,559"
42.1717,-90.5743,"1,600","2,559"
35.5992,-91.2145,"1,600","2,559"
28.9542,-96.5776,"1,600","2,559"
32.3021,-92.5579,"1,600","2,559"
39.4168,-95.7937,"1,600","2,559"
37.4198,-84.0058,"1,600","2,559"
36.3592,-85.6732,"1,600","2,559"
43.6742,-95.1541,"1,600","2,559"
43.6943,-101.6281,"1,600","2,559"
40.6664,-106.3428,"1,600","2,559"
41.2953,-96.1543,343,548
39.3298,-104.9293,343,548
33.7019,-84.7679,343,548
38.8847,-95.2926,343,548
43.2797,-123.1665,343,548
38.9123,-119.6162,343,548
47.7361,-119.6918,343,548
46.4329,-91.9162,343,548
45.9338,-95.4535,343,548
39.7694,-88.2173,343,548
36.9326,-92.4988,343,548
43.3869,-98.3661,343,548
39.1363,-77.2042,698,"1,116"
40.2108,-75.3673,698,"1,116"
30.3002,-95.503,698,"1,116"
39.7547,-84.2907,698,"1,116"
36.4969,-87.3828,698,"1,116"
32.2203,-86.2076,698,"1,116"
37.1743,-80.3872,698,"1,116"
42.9023,-74.4397,698,"1,116"
40.0404,-86.8933,698,"1,116"
37.1925,-95.7429,698,"1,116"
38.0335,-83.9131,698,"1,116"
39.231,-89.4789,698,"1,116"
35.3325,-79.9055,698,"1,116"
38.9415,-91.4702,698,"1,116"
41.0301,-95.1564,698,"1,116"
33.4941,-89.6164,698,"1,116"
32.1734,-82.5348,698,"1,116"
34.5389,-93.6596,698,"1,116"
34.3219,-118.2247,"4,621","7,394"
39.0907,-77.6357,"57,250","91,600"
39.0907,-77.6357,"53,938","86,300"
33.349,-112.4915,"53,343","85,349"
41.852,-88.0856,"52,813","84,500"
29.8578,-95.3938,"39,824","63,718"
32.736,-84.9089,"39,824","63,718"
29.8578,-95.3938,"38,033","60,852"
32.736,-84.9089,"38,033","60,852"
29.8578,-95.3938,"38,033","60,852"
32.736,-84.9089,"38,033","60,852"
33.2055,-97.1168,"25,665","41,064"
47.2057,-119.4518,"22,875","36,600"
40.5158,-85.6547,"22,875","36,600"
42.8675,-90.7062,"22,875","36,600"
32.7389,-108.3824,"22,875","36,600"
38.6488,-84.6246,"22,875","36,600"
31.5997,-92.5595,"22,875","36,600"
34.29,-92.4237,"22,875","36,600"
39.1051,-79.1956,"22,875","36,600"
45.1719,-96.7677,"22,875","36,600"
37.5623,-101.308,"22,875","36,600"
44.4916,-119.0073,"22,875","36,600"
45.9341,-96.0122,"22,875","36,600"
36.7961,-97.7861,"22,875","36,600"
46.3583,-101.6397,"22,875","36,600"
41.915,-101.7406,"22,875","36,600"
39.0907,-77.6357,"21,563","34,500"
29.4489,-98.52,"20,660","33,055"
39.4277,-84.1668,"18,182","29,091"
36.9936,-86.4238,"18,182","29,091"
40.8572,-74.9973,"18,182","29,091"
43.561,-73.846,"18,182","29,091"
41.3343,-93.5615,"18,182","29,091"
32.3573,-90.852,"18,182","29,091"
35.6787,-85.7785,"18,182","29,091"
38.9087,-78.2085,"18,182","29,091"
41.8145,-79.2741,"18,182","29,091"
38.7646,-91.1607,"18,182","29,091"
36.3965,-78.1067,"18,182","29,091"
40.8488,-90.615,"18,182","29,091"
40.3469,-87.3533,"18,182","29,091"
33.4089,-82.6768,"18,182","29,091"
37.2318,-121.6951,"17,502","28,004"
29.4489,-98.52,"16,500","26,400"
29.4489,-98.52,"13,489","21,582"
40.5635,-74.6163,"13,438","21,500"
39.9725,-79.0283,"13,438","21,500"
45.5139,-69.9589,"13,438","21,500"
38.1158,-75.7518,"13,438","21,500"
33.188,-96.5724,"12,286","19,657"
39.0907,-77.6357,"12,281","19,650"
30.3344,-97.782,"11,057","17,691"
41.3366,-95.5423,"10,621","16,993"
33.2055,-97.1168,"10,615","16,983"
32.7666,-96.7778,"10,617","16,986"
41.6849,-94.0398,"10,617","16,986"
32.326,-87.1065,"10,617","16,986"
37.6804,-93.0237,"10,617","16,986"
33.9699,-92.6544,"10,617","16,986"
38.9906,-92.3097,"9,165","14,664"
38.9699,-84.7278,"9,165","14,664"
40.0508,-86.4687,"9,165","14,664"
42.3231,-88.8234,"9,165","14,664"
36.3086,-93.0915,"9,165","14,664"
42.0365,-93.9316,"9,165","14,664"
38.0229,-81.7115,"9,165","14,664"
41.7068,-98.0672,"9,165","14,664"
30.3344,-97.782,"8,558","13,692"
39.0907,-77.6357,"6,500","10,400"
39.0907,-77.6357,"6,500","10,400"
29.4489,-98.52,"4,575","7,320"
39.4386,-84.5756,"2,700","4,320"
40.912,-79.9133,"2,700","4,320"
37.7813,-96.8391,"2,700","4,320"
36.7164,-90.4066,"2,700","4,320"
31.7524,-86.6803,"2,700","4,320"
42.7316,-92.7902,"2,700","4,320"
37.2073,-86.6816,"2,700","4,320"
41.2261,-97.1318,"2,700","4,320"
41.0344,-74.3009,"2,500","4,000"
39.4277,-84.1668,"1,100","1,760"
36.9936,-86.4238,"1,100","1,760"
40.8572,-74.9973,"1,100","1,760"
43.561,-73.846,"1,100","1,760"
41.3343,-93.5615,"1,100","1,760"
32.3573,-90.852,"1,100","1,760"
35.6787,-85.7785,"1,100","1,760"
38.9087,-78.2085,"1,100","1,760"
41.8145,-79.2741,"1,100","1,760"
38.7646,-91.1607,"1,100","1,760"
36.3965,-78.1067,"1,100","1,760"
40.8488,-90.615,"1,100","1,760"
40.3469,-87.3533,"1,100","1,760"
33.4089,-82.6768,"1,100","1,760"
41.0344,-74.3009,200,320
32.0974,-111.7899,109,174
39.5768,-75.6527,766,"1,226"
39.5768,-75.6527,625,"1,000"
45.0046,-93.477,250,400
45.0046,-93.477,150,240
40.6673,-111.9236,"27,347","43,754"
40.6673,-111.9236,"27,347","43,754"
40.6673,-111.9236,"27,347","43,754"
40.6673,-111.9236,"27,347","43,754"
40.6673,-111.9236,"27,347","43,754"
39.0907,-77.6357,"19,500","31,200"
39.0907,-77.6357,"19,500","31,200"
33.7903,-84.4671,"18,500","29,600"
43.1138,-74.4222,"18,500","29,600"
41.6018,-84.1301,"18,500","29,600"
40.4728,-90.2075,"18,500","29,600"
41.047,-86.2635,"18,500","29,600"
39.9254,-78.1127,"18,500","29,600"
36.3817,-91.8182,"18,500","29,600"
36.554,-89.1874,"18,500","29,600"
41.1525,-74.0242,"13,813","22,100"
41.852,-88.0856,"6,690","10,704"
29.8578,-95.3938,"6,238","9,980"
32.736,-84.9089,"6,238","9,980"
45.0046,-93.477,"4,063","6,500"
33.7031,-117.7609,"3,823","6,117"
28.5144,-81.3235,"3,823","6,117"
41.4022,-74.3056,"3,823","6,117"
36.0611,-79.1207,"3,823","6,117"
30.1213,-93.8939,"3,823","6,117"
38.2461,-78.014,"3,823","6,117"
44.0056,-72.3768,"3,823","6,117"
38.5418,-86.495,"3,823","6,117"
39.7817,-86.1385,"3,285","5,256"
29.2102,-82.0567,"3,285","5,256"
44.9033,-122.5846,"3,285","5,256"
40.5872,-83.1609,"3,285","5,256"
39.51,-80.2434,"3,285","5,256"
38.6496,-88.919,"3,285","5,256"
41.3344,-93.0994,"3,285","5,256"
35.1289,-85.6239,"3,285","5,256"
34.1366,-87.8871,"3,285","5,256"
34.0801,-79.3625,"3,285","5,256"
39.8059,-91.6224,"3,285","5,256"
31.2308,-89.8224,"3,285","5,256"
37.5525,-85.2696,"3,285","5,256"
36.2684,-92.6842,"3,285","5,256"
38.3589,-97.0969,"3,285","5,256"
32.798,-94.3572,"3,285","5,256"
32.3535,-84.5246,"3,285","5,256"
33.7903,-84.4671,"3,125","5,000"
43.1138,-74.4222,"3,125","5,000"
41.6018,-84.1301,"3,125","5,000"
40.4728,-90.2075,"3,125","5,000"
41.047,-86.2635,"3,125","5,000"
39.9254,-78.1127,"3,125","5,000"
36.3817,-91.8182,"3,125","5,000"
36.554,-89.1874,"3,125","5,000"
33.7903,-84.4671,"3,000","4,800"
43.1138,-74.4222,"3,000","4,800"
41.6018,-84.1301,"3,000","4,800"
40.4728,-90.2075,"3,000","4,800"
41.047,-86.2635,"3,000","4,800"
39.9254,-78.1127,"3,000","4,800"
36.3817,-91.8182,"3,000","4,800"
36.554,-89.1874,"3,000","4,800"
33.7031,-117.7609,"2,663","4,260"
28.5144,-81.3235,"2,663","4,260"
41.4022,-74.3056,"2,663","4,260"
36.0611,-79.1207,"2,663","4,260"
30.1213,-93.8939,"2,663","4,260"
38.2461,-78.014,"2,663","4,260"
44.0056,-72.3768,"2,663","4,260"
38.5418,-86.495,"2,663","4,260"
40.4688,-79.9812,"2,375","3,800"
33.0343,-116.735,"2,414","3,862"
39.6498,-104.3393,"2,190","3,504"
42.4856,-71.3918,"2,033","3,252"
40.4392,-74.4117,"2,033","3,252"
37.6303,-76.5698,"2,033","3,252"
38.8368,-77.277,"1,688","2,700"
38.8531,-77.2998,"1,688","2,700"
37.2318,-121.6951,"1,633","2,612"
38.8838,-94.8223,"1,500","2,400"
32.379,-97.3666,"1,500","2,400"
39.49,-86.1016,"1,500","2,400"
41.6715,-91.5881,"1,500","2,400"
38.7441,-93.8064,"1,500","2,400"
35.5697,-93.4602,"1,500","2,400"
37.8466,-82.8315,"1,500","2,400"
36.4549,-81.8518,"1,500","2,400"
37.4597,-88.8809,"1,500","2,400"
32.7015,-82.6601,"1,500","2,400"
44.0388,-106.5847,"1,500","2,400"
40.3926,-96.2651,"1,500","2,400"
38.8838,-94.8223,"1,243","1,989"
32.379,-97.3666,"1,243","1,989"
39.49,-86.1016,"1,243","1,989"
41.6715,-91.5881,"1,243","1,989"
38.7441,-93.8064,"1,243","1,989"
35.5697,-93.4602,"1,243","1,989"
37.8466,-82.8315,"1,243","1,989"
36.4549,-81.8518,"1,243","1,989"
37.4597,-88.8809,"1,243","1,989"
32.7015,-82.6601,"1,243","1,989"
44.0388,-106.5847,"1,243","1,989"
40.3926,-96.2651,"1,243","1,989"
40.788,-74.2481,994,"1,590"
42.6732,-70.9524,994,"1,590"
44.1172,-73.7726,994,"1,590"
37.9428,-76.9519,994,"1,590"
44.7275,-71.7359,994,"1,590"
41.8401,-87.8168,"1,000","1,600"
31.154,-83.4305,"1,000","1,600"
47.9026,-90.5354,"1,000","1,600"
33.349,-112.4915,668,"1,068"
38.1872,-85.6591,503,805
33.5543,-86.8964,503,805
39.5864,-105.2505,503,805
29.7882,-90.1276,503,805
29.8841,-94.1629,503,805
38.261,-90.5377,503,805
44.0495,-75.9203,503,805
43.0208,-88.7759,503,805
34.2683,-91.9304,503,805
40.385,-80.761,503,805
39.3076,-77.8628,503,805
36.051,-83.4463,503,805
41.1282,-78.9994,503,805
38.3005,-88.924,503,805
47.7486,-123.5964,503,805
43.8201,-112.3113,503,805
38.7858,-85.4386,503,805
44.6294,-121.1761,503,805
39.2358,-95.3834,503,805
41.0318,-91.9489,503,805
33.0549,-82.4182,503,805
30.4375,-83.8953,503,805
46.1485,-112.0938,503,805
40.1757,-97.1427,503,805
31.7342,-91.0373,503,805
34.111,-97.8358,503,805
38.8838,-94.8223,252,403
32.379,-97.3666,252,403
39.49,-86.1016,252,403
41.6715,-91.5881,252,403
38.7441,-93.8064,252,403
35.5697,-93.4602,252,403
37.8466,-82.8315,252,403
36.4549,-81.8518,252,403
37.4597,-88.8809,252,403
32.7015,-82.6601,252,403
44.0388,-106.5847,252,403
40.3926,-96.2651,252,403
41.4243,-81.6586,188,300
39.762,-104.8758,115,184
34.3219,-118.2247,967,"1,547"
38.4493,-121.3443,109,174
38.27,-121.9328,"1,667","2,667"
42.9876,-71.1254,"7,500","12,000"
36.396,-79.775,"7,500","12,000"
38.512,-78.8757,"7,500","12,000"
41.4673,-90.5674,"1,838","2,940"
39.762,-104.8758,"1,000","1,600"
34.4561,-119.0836,59,95
41.8401,-87.8168,"1,125","1,800"
31.154,-83.4305,"1,125","1,800"
47.9026,-90.5354,"1,125","1,800"
42.3233,-88.0037,"9,076","14,522"
41.4167,-87.3821,"9,076","14,522"
28.7615,-81.7113,"9,076","14,522"
41.6963,-81.2372,"9,076","14,522"
39.1,-122.7534,"9,076","14,522"
47.6459,-114.0894,"9,076","14,522"
43.9901,-85.8016,"9,076","14,522"
44.0221,-97.1294,"9,076","14,522"
47.6411,-91.4458,"9,076","14,522"
42.7935,-120.3874,"9,076","14,522"
39.2025,-106.3448,"9,076","14,522"
36.3352,-89.4935,"9,076","14,522"
42.4856,-71.3918,not disclosed,not disclosed
40.4392,-74.4117,not disclosed,not disclosed
37.6303,-76.5698,not disclosed,not disclosed
39.0907,-77.6357,"178,963","286,340"
39.0907,-77.6357,"178,963","286,340"
39.0907,-77.6357,"178,963","286,340"
39.0907,-77.6357,"178,963","286,340"
39.0907,-77.6357,"178,963","286,340"
39.0907,-77.6357,"178,963","286,340"
38.7029,-77.4809,"107,738","172,380"
38.7029,-77.4809,"107,738","172,380"
38.7029,-77.4809,"107,738","172,380"
39.0907,-77.6357,"100,620","160,992"
39.0907,-77.6357,"100,620","160,992"
39.0907,-77.6357,"100,620","160,992"
39.0907,-77.6357,"100,620","160,992"
39.0907,-77.6357,"100,620","160,992"
39.0907,-77.6357,"100,620","160,992"
39.0907,-77.6357,"100,620","160,992"
39.0907,-77.6357,"100,620","160,992"
39.0907,-77.6357,"93,313","149,300"
39.0907,-77.6357,"93,313","149,300"
39.0907,-77.6357,"69,794","111,670"
39.0907,-77.6357,"69,794","111,670"
45.56,-123.0984,"56,999","91,198"
45.0388,-92.8838,"56,999","91,198"
35.9791,-94.2156,"56,999","91,198"
40.1894,-80.2483,"56,999","91,198"
37.2804,-113.5047,"56,999","91,198"
39.6036,-77.814,"56,999","91,198"
43.3685,-88.2307,"56,999","91,198"
36.2933,-82.4974,"56,999","91,198"
41.4697,-71.6226,"56,999","91,198"
43.3137,-73.4308,"56,999","91,198"
44.2736,-72.6147,"56,999","91,198"
39.4553,-81.4953,"56,999","91,198"
36.7244,-81.9598,"56,999","91,198"
36.7152,-95.9044,"56,999","91,198"
30.8533,-90.0405,"56,999","91,198"
33.2839,-90.9474,"56,999","91,198"
30.2145,-96.4034,"56,999","91,198"
45.0307,-67.6287,"56,999","91,198"
38.6,-86.1053,"56,999","91,198"
30.6106,-85.6653,"56,999","91,198"
37.9617,-90.8774,"56,999","91,198"
41.3356,-91.7179,"56,999","91,198"
41.5311,-96.222,"56,999","91,198"
32.9695,-82.7959,"56,999","91,198"
31.4076,-88.2079,"56,999","91,198"
38.3522,-89.4105,"56,999","91,198"
37.7534,-85.1748,"56,999","91,198"
44.4524,-116.7847,"56,999","91,198"
35.8225,-76.5775,"56,999","91,198"
39.7842,-97.0875,"56,999","91,198"
39.971,-103.2012,"56,999","91,198"
45.56,-123.0984,"56,625","90,600"
45.0388,-92.8838,"56,625","90,600"
35.9791,-94.2156,"56,625","90,600"
40.1894,-80.2483,"56,625","90,600"
37.2804,-113.5047,"56,625","90,600"
39.6036,-77.814,"56,625","90,600"
43.3685,-88.2307,"56,625","90,600"
36.2933,-82.4974,"56,625","90,600"
41.4697,-71.6226,"56,625","90,600"
43.3137,-73.4308,"56,625","90,600"
44.2736,-72.6147,"56,625","90,600"
39.4553,-81.4953,"56,625","90,600"
36.7244,-81.9598,"56,625","90,600"
36.7152,-95.9044,"56,625","90,600"
30.8533,-90.0405,"56,625","90,600"
33.2839,-90.9474,"56,625","90,600"
30.2145,-96.4034,"56,625","90,600"
45.0307,-67.6287,"56,625","90,600"
38.6,-86.1053,"56,625","90,600"
30.6106,-85.6653,"56,625","90,600"
37.9617,-90.8774,"56,625","90,600"
41.3356,-91.7179,"56,625","90,600"
41.5311,-96.222,"56,625","90,600"
32.9695,-82.7959,"56,625","90,600"
31.4076,-88.2079,"56,625","90,600"
38.3522,-89.4105,"56,625","90,600"
37.7534,-85.1748,"56,625","90,600"
44.4524,-116.7847,"56,625","90,600"
35.8225,-76.5775,"56,625","90,600"
39.7842,-97.0875,"56,625","90,600"
39.971,-103.2012,"56,625","90,600"
41.8401,-87.8168,"37,188","59,500"
31.154,-83.4305,"37,188","59,500"
47.9026,-90.5354,"37,188","59,500"
41.8401,-87.8168,"37,188","59,500"
31.154,-83.4305,"37,188","59,500"
47.9026,-90.5354,"37,188","59,500"
37.2318,-121.6951,"27,086","43,338"
41.8401,-87.8168,"21,825","34,920"
31.154,-83.4305,"21,825","34,920"
47.9026,-90.5354,"21,825","34,920"
41.0344,-74.3009,"18,750","30,000"
41.8401,-87.8168,"16,975","27,160"
31.154,-83.4305,"16,975","27,160"
47.9026,-90.5354,"16,975","27,160"
33.349,-112.4915,"16,877","27,004"
39.0907,-77.6357,"16,688","26,700"
37.7556,-122.445,"12,958","20,733"
41.8401,-87.8168,"12,814","20,502"
31.154,-83.4305,"12,814","20,502"
47.9026,-90.5354,"12,814","20,502"
41.8401,-87.8168,"12,240","19,584"
31.154,-83.4305,"12,240","19,584"
47.9026,-90.5354,"12,240","19,584"
42.1603,-71.2118,"12,125","19,400"
36.8947,-76.257,"12,125","19,400"
41.0344,-74.3009,"11,688","18,700"
41.0344,-74.3009,"11,688","18,700"
38.8368,-77.277,"9,270","14,832"
38.8531,-77.2998,"9,270","14,832"
41.8401,-87.8168,"7,980","12,768"
31.154,-83.4305,"7,980","12,768"
47.9026,-90.5354,"7,980","12,768"
42.1603,-71.2118,"7,500","12,000"
36.8947,-76.257,"7,500","12,000"
29.8578,-95.3938,"7,206","11,530"
32.736,-84.9089,"7,206","11,530"
37.2318,-121.6951,"6,787","10,859"
38.7029,-77.4809,"6,000","9,600"
37.7556,-122.445,"5,472","8,754"
37.2318,-121.6951,"5,510","8,815"
38.8368,-77.277,"5,275","8,440"
38.8531,-77.2998,"5,275","8,440"
38.8368,-77.277,"5,275","8,440"
38.8531,-77.2998,"5,275","8,440"
38.8368,-77.277,"5,275","8,440"
38.8531,-77.2998,"5,275","8,440"
37.6469,-121.8887,"4,691","7,505"
40.7792,-73.9668,"4,188","6,700"
45.56,-123.0984,"4,000","6,400"
45.0388,-92.8838,"4,000","6,400"
35.9791,-94.2156,"4,000","6,400"
40.1894,-80.2483,"4,000","6,400"
37.2804,-113.5047,"4,000","6,400"
39.6036,-77.814,"4,000","6,400"
43.3685,-88.2307,"4,000","6,400"
36.2933,-82.4974,"4,000","6,400"
41.4697,-71.6226,"4,000","6,400"
43.3137,-73.4308,"4,000","6,400"
44.2736,-72.6147,"4,000","6,400"
39.4553,-81.4953,"4,000","6,400"
36.7244,-81.9598,"4,000","6,400"
36.7152,-95.9044,"4,000","6,400"
30.8533,-90.0405,"4,000","6,400"
33.2839,-90.9474,"4,000","6,400"
30.2145,-96.4034,"4,000","6,400"
45.0307,-67.6287,"4,000","6,400"
38.6,-86.1053,"4,000","6,400"
30.6106,-85.6653,"4,000","6,400"
37.9617,-90.8774,"4,000","6,400"
41.3356,-91.7179,"4,000","6,400"
41.5311,-96.222,"4,000","6,400"
32.9695,-82.7959,"4,000","6,400"
31.4076,-88.2079,"4,000","6,400"
38.3522,-89.4105,"4,000","6,400"
37.7534,-85.1748,"4,000","6,400"
44.4524,-116.7847,"4,000","6,400"
35.8225,-76.5775,"4,000","6,400"
39.7842,-97.0875,"4,000","6,400"
39.971,-103.2012,"4,000","6,400"
37.2318,-121.6951,"3,636","5,818"
37.2318,-121.6951,"3,452","5,524"
37.2318,-121.6951,"3,336","5,338"
37.2318,-121.6951,"3,336","5,338"
37.2318,-121.6951,"3,185","5,096"
42.4856,-71.3918,"2,863","4,580"
40.4392,-74.4117,"2,863","4,580"
37.6303,-76.5698,"2,863","4,580"
37.6469,-121.8887,"2,243","3,588"
40.7792,-73.9668,"2,000","3,200"
38.6407,-90.4434,"2,000","3,200"
38.6358,-90.2451,"2,000","3,200"
47.6032,-92.4707,"2,000","3,200"
34.3219,-118.2247,"1,862","2,980"
37.2318,-121.6951,"1,818","2,909"
34.3219,-118.2247,"1,679","2,686"
37.2318,-121.6951,"1,634","2,614"
41.8401,-87.8168,"1,000","1,600"
31.154,-83.4305,"1,000","1,600"
47.9026,-90.5354,"1,000","1,600"
38.8368,-77.277,"1,000","1,600"
38.8531,-77.2998,"1,000","1,600"
38.6407,-90.4434,975,"1,560"
38.6358,-90.2451,975,"1,560"
47.6032,-92.4707,975,"1,560"
33.349,-112.4915,820,"1,312"
40.788,-74.2481,228,364
42.6732,-70.9524,228,364
44.1172,-73.7726,228,364
37.9428,-76.9519,228,364
44.7275,-71.7359,228,364
40.4163,-75.926,"1,883","3,012"
41.1129,-96.112,75,120
33.2159,-97.6545,"3,900","6,240"
36.9752,-82.6212,"3,900","6,240"
30.3344,-97.782,"8,359","13,374"
33.7903,-84.4671,"7,938","12,700"
43.1138,-74.4222,"7,938","12,700"
41.6018,-84.1301,"7,938","12,700"
40.4728,-90.2075,"7,938","12,700"
41.047,-86.2635,"7,938","12,700"
39.9254,-78.1127,"7,938","12,700"
36.3817,-91.8182,"7,938","12,700"
36.554,-89.1874,"7,938","12,700"
39.5768,-75.6527,"7,019","11,230"
41.0344,-74.3009,"5,000","8,000"
33.188,-96.5724,"4,323","6,917"
42.6604,-83.3858,"1,809","2,894"
38.8368,-77.277,925,"1,480"
38.8531,-77.2998,925,"1,480"
41.8401,-87.8168,563,900
31.154,-83.4305,563,900
47.9026,-90.5354,563,900
40.6673,-111.9236,"19,779","31,646"
37.2318,-121.6951,285,456
37.5591,-120.9977,177,282
41.8401,-87.8168,"14,750","23,600"
31.154,-83.4305,"14,750","23,600"
47.9026,-90.5354,"14,750","23,600"
45.56,-123.0984,"11,150","17,840"
45.0388,-92.8838,"11,150","17,840"
35.9791,-94.2156,"11,150","17,840"
40.1894,-80.2483,"11,150","17,840"
37.2804,-113.5047,"11,150","17,840"
39.6036,-77.814,"11,150","17,840"
43.3685,-88.2307,"11,150","17,840"
36.2933,-82.4974,"11,150","17,840"
41.4697,-71.6226,"11,150","17,840"
43.3137,-73.4308,"11,150","17,840"
44.2736,-72.6147,"11,150","17,840"
39.4553,-81.4953,"11,150","17,840"
36.7244,-81.9598,"11,150","17,840"
36.7152,-95.9044,"11,150","17,840"
30.8533,-90.0405,"11,150","17,840"
33.2839,-90.9474,"11,150","17,840"
30.2145,-96.4034,"11,150","17,840"
45.0307,-67.6287,"11,150","17,840"
38.6,-86.1053,"11,150","17,840"
30.6106,-85.6653,"11,150","17,840"
37.9617,-90.8774,"11,150","17,840"
41.3356,-91.7179,"11,150","17,840"
41.5311,-96.222,"11,150","17,840"
32.9695,-82.7959,"11,150","17,840"
31.4076,-88.2079,"11,150","17,840"
38.3522,-89.4105,"11,150","17,840"
37.7534,-85.1748,"11,150","17,840"
44.4524,-116.7847,"11,150","17,840"
35.8225,-76.5775,"11,150","17,840"
39.7842,-97.0875,"11,150","17,840"
39.971,-103.2012,"11,150","17,840"
41.8401,-87.8168,"7,625","12,200"
31.154,-83.4305,"7,625","12,200"
47.9026,-90.5354,"7,625","12,200"
45.56,-123.0984,"4,125","6,600"
45.0388,-92.8838,"4,125","6,600"
35.9791,-94.2156,"4,125","6,600"
40.1894,-80.2483,"4,125","6,600"
37.2804,-113.5047,"4,125","6,600"
39.6036,-77.814,"4,125","6,600"
43.3685,-88.2307,"4,125","6,600"
36.2933,-82.4974,"4,125","6,600"
41.4697,-71.6226,"4,125","6,600"
43.3137,-73.4308,"4,125","6,600"
44.2736,-72.6147,"4,125","6,600"
39.4553,-81.4953,"4,125","6,600"
36.7244,-81.9598,"4,125","6,600"
36.7152,-95.9044,"4,125","6,600"
30.8533,-90.0405,"4,125","6,600"
33.2839,-90.9474,"4,125","6,600"
30.2145,-96.4034,"4,125","6,600"
45.0307,-67.6287,"4,125","6,600"
38.6,-86.1053,"4,125","6,600"
30.6106,-85.6653,"4,125","6,600"
37.9617,-90.8774,"4,125","6,600"
41.3356,-91.7179,"4,125","6,600"
41.5311,-96.222,"4,125","6,600"
32.9695,-82.7959,"4,125","6,600"
31.4076,-88.2079,"4,125","6,600"
38.3522,-89.4105,"4,125","6,600"
37.7534,-85.1748,"4,125","6,600"
44.4524,-116.7847,"4,125","6,600"
35.8225,-76.5775,"4,125","6,600"
39.7842,-97.0875,"4,125","6,600"
39.971,-103.2012,"4,125","6,600"
25.615,-80.5624,"3,500","5,600"
37.2318,-121.6951,"2,117","3,388"
25.615,-80.5624,750,"1,200"
33.349,-112.4915,668,"1,069"
40.6993,-123.8756,568,909
41.4068,-118.112,568,909
42.7765,-94.2072,568,909
33.0343,-116.735,334,534
36.2152,-115.0135,300,480
45.7792,-122.4825,300,480
39.9167,-83.7844,300,480
38.4772,-85.7073,300,480
37.9708,-84.1474,300,480
44.7347,-90.6121,300,480
34.051,-93.1764,300,480
39.3336,-87.7877,300,480
40.4103,-91.7384,300,480
44.8582,-97.7295,300,480
37.2355,-99.8203,300,480
44.2839,-112.3512,300,480
38.4493,-121.3443,167,267
37.2318,-121.6951,"18,944","30,311"
33.7903,-84.4671,"64,688","103,500"
43.1138,-74.4222,"64,688","103,500"
41.6018,-84.1301,"64,688","103,500"
40.4728,-90.2075,"64,688","103,500"
41.047,-86.2635,"64,688","103,500"
39.9254,-78.1127,"64,688","103,500"
36.3817,-91.8182,"64,688","103,500"
36.554,-89.1874,"64,688","103,500"
41.852,-88.0856,"11,318","18,108"
39.3105,-94.4209,"1,250","2,000"
29.9831,-81.8579,"1,250","2,000"
46.8923,-96.4906,"1,250","2,000"
39.3928,-87.1158,"1,250","2,000"
37.1597,-83.7146,"1,250","2,000"
33.6557,-88.7816,"1,250","2,000"
43.0826,-95.1509,"1,250","2,000"
42.9146,-96.9756,"1,250","2,000"
36.3683,-90.4173,"1,250","2,000"
33.269,-85.8605,"1,250","2,000"
38.7542,-88.4902,"1,250","2,000"
35.0572,-83.7502,"1,250","2,000"
33.7855,-98.2085,"1,250","2,000"
39.3497,-97.1652,"1,250","2,000"
38.4625,-81.0751,"1,250","2,000"
36.5511,-85.5439,"1,250","2,000"
40.5244,-98.0513,"1,250","2,000"
31.6262,-84.9801,"1,250","2,000"
37.2318,-121.6951,"3,703","5,924"
41.852,-88.0856,"1,540","2,464"
41.852,-88.0856,813,"1,300"
39.6669,-121.6007,55,88
44.9058,-103.5079,55,88
43.7229,-113.172,55,88
33.349,-112.4915,"1,055","1,688"
41.852,-88.0856,313,500
39.0907,-77.6357,"72,075","115,320"
39.0907,-77.6357,"72,075","115,320"
39.0907,-77.6357,"72,075","115,320"
39.0907,-77.6357,"72,075","115,320"
39.0907,-77.6357,"72,075","115,320"
39.0907,-77.6357,"72,075","115,320"
32.7666,-96.7778,"24,725","39,560"
41.6849,-94.0398,"24,725","39,560"
32.326,-87.1065,"24,725","39,560"
37.6804,-93.0237,"24,725","39,560"
33.9699,-92.6544,"24,725","39,560"
39.0907,-77.6357,"23,663","37,860"
39.0907,-77.6357,"23,663","37,860"
39.0907,-77.6357,"23,663","37,860"
39.0907,-77.6357,"23,663","37,860"
39.0907,-77.6357,"23,663","37,860"
39.0907,-77.6357,"19,663","31,460"
39.0907,-77.6357,"19,663","31,460"
40.7408,-74.0751,"16,188","25,900"
38.486,-77.9558,"14,875","23,800"
41.8401,-87.8168,"11,875","19,000"
31.154,-83.4305,"11,875","19,000"
47.9026,-90.5354,"11,875","19,000"
41.8401,-87.8168,"8,500","13,600"
31.154,-83.4305,"8,500","13,600"
47.9026,-90.5354,"8,500","13,600"
42.4856,-71.3918,"7,960","12,736"
40.4392,-74.4117,"7,960","12,736"
